시설종류,시설명,군구명,주소,lat,lon
지역자활센터,강화지역자활센터,강화군,강화군 강화읍 충렬사로 155,37.730076,126.47431
지역자활센터,중구지역자활센터,중구,중구 제물량로 132-2,37.4697066,126.629344
지역자활센터,동구지역자활센터,동구,"동구 송림로 78,5층(송림동)",37.4752434,126.6435241
지역자활센터,희망지역자활센터,미추홀구,"미추홀구 송림로 249, 4층",37.4752412,126.660637
지역자활센터,미추홀지역자활센터,미추홀구,"미추홀구 인주대로 493, 3층 ",37.4509062,126.6915156
지역자활센터,연수지역자활센터,연수구,연수구 청명로3번길 8-5,37.4168587,126.6739369
지역자활센터,남동지역자활센터,남동구,남동구 만수로 12-6,37.4580506,126.7307341
지역자활센터,부평지역자활센터,부평구,"부평구 후정동로 6, 3층",37.5177841,126.7380713
지역자활센터,부평남부지역자활센터,부평구,"부평구 후정동로 6, 2층",37.5177841,126.7380713
지역자활센터,계양지역자활센터,계양구,계양구 계양산로102번길 5,37.5473552,126.7271556
지역자활센터,서구지역자활센터,서구,서구 원창로 76,37.5170902,126.6575266
종합사회복지관,백령사회복지관,옹진군,백령로 271번길20,37.9706123,124.7200082
종합사회복지관,성미가엘사회복지관,중구,송학로 40번길 (내동),37.4744321,126.6272749
종합사회복지관,송림사회복지관,동구,송림로 43번길(송림1동),37.4754029,126.6399549
종합사회복지관,창영사회복지관,동구,우각로 57번지(창영동),37.4706381,126.6409677
종합사회복지관,인천사회복지관,미추홀구,매소홀로 418번길14-57(학익1동),37.4390414,126.6669697
종합사회복지관,미추홀사회복지관,미추홀구,염창로 97(주안5동),37.465582,126.6849654
종합사회복지관,숭의사회복지관,미추홀구,독배로 485(숭의2동),37.4608158,126.6479156
종합사회복지관,선학사회복지관,연수구,선학로 14(선학동),37.4187542,126.6964008
종합사회복지관,세화사회복지관,연수구,원인재로 315(연수3동),37.4194268,126.6889814
종합사회복지관,연수사회복지관,연수구,원인재로 212(연수2동),37.413923,126.6833951
종합사회복지관,함박사회복지관,연수구,함박안로 217(연수1동),37.4265445,126.682564
종합사회복지관,만수사회복지관,남동구,담방로 105(만수1동),37.4498127,126.7392817
종합사회복지관,만월사회복지관,남동구,서판로 54번길12(만수3동),37.4635538,126.7254835
종합사회복지관,성산사회복지관,남동구,석정로552(간석동),37.4658388,126.6971069
종합사회복지관,논현사회복지관,남동구,호구포로 292(논현동),37.4082265,126.713252
종합사회복지관,구월사회복지관,남동구,선수촌로7(구월동),37.460365,126.7149669
종합사회복지관,갈산사회복지관,부평구,주부토로 206(갈산동),37.5133583,126.7273788
종합사회복지관,부평중부사회복지관,부평구,경원대로 1418-13(부평1동),37.490971,126.7263757
종합사회복지관,삼산사회복지관,부평구,평천로 447(삼산동),37.5178556,126.7401199
종합사회복지관,계양사회복지관,계양구,아니지로 517(서운동),37.5264246,126.7498825
종합사회복지관,인천기독교사회복지관,서구,심곡로 124번길10(심곡동),37.5440805,126.6828051
노숙인재활시설,은혜의집,서구,심곡로132번길22(심곡동),37.5451433,126.6853895
노숙인요양시설,광명의집,서구,새오개로16번길 7-4,37.5117642,126.6662733
노숙인요양시설,다사랑의집,미추홀구,인주대로11번길 34-10(숭의동),37.4617497,126.6406847
노숙인요양시설,한무리Holylife,미추홀구,장천로19번길 15(숭의동),37.4595976,126.6460391
노숙인자활시설,내일을여는자활쉼터,계양구,경명대로1029-35(계산동),37.5439267,126.7211494
쪽방상담소,쪽방상담소,계양구,계양산로91(계산동),37.5478663,126.725786
장애인거주시설(법인),샬롬원,강화군,교동면 교동서로 412번길 184-94,37.7774332,126.2196156
장애인거주시설(법인),중증장애인요양시설 예닮,강화군,강화읍 갑룡길 206번길 66,37.7477161,126.5191138
장애인거주시설(법인),색동원,강화군,길상면 장촌길 31,37.6502923,126.4895643
장애인거주시설(법인),요한의집(실비),강화군,길상면 해란길 63-1,37.6489346,126.4757688
장애인거주시설(법인),장봉혜림원,옹진군,북도면 장봉로 26번길 218,37.5345044,126.3726355
장애인거주시설(법인),장봉혜림요양원,옹진군,북도면 장봉로 26번길 218,37.5345044,126.3726355
장애인거주시설(법인),해피타운,옹진군,영흥면 영흥서로 277-36,37.2761521,126.4720665
장애인거주시설(법인),브솔시내,미추홀구,동산로 4(도화동),37.4692559,126.6511294
장애인거주시설(법인),미추홀푸르내,미추홀구,석바위로 107(주안동),37.460415,126.6850653
장애인거주시설(법인),밝은마음,연수구,봉재산로 68(동춘동),37.4058951,126.6650204
장애인거주시설(법인),동심원,연수구,봉재산로 68(동춘동),37.4058951,126.6650204
장애인거주시설(법인),하늘채,남동구,"장아산로 200번길 8(서창동, 하늘채)",37.433626,126.751176
장애인거주시설(법인),성촌의집,부평구,경인로 701번길 26(십정동),37.4726322,126.7073256
장애인거주시설(법인),은광원,부평구,마분로 8(부개동),37.4852045,126.7371021
장애인거주시설(법인),인천광명원,부평구,경인로 769번길 27(십정동),37.4795494,126.708655
장애인거주시설(법인),성동원,부평구,경인로 880(부평동),37.4848826,126.7182913
장애인거주시설(법인),예림원,부평구,동수로 87(부평동),37.4859705,126.7283034
장애인거주시설(법인),우리들의집,부평구,경인로 701번길 26(십정동),37.4726322,126.7073256
장애인거주시설(법인),예원,계양구,둑실안길 54,37.580034,126.6969124
장애인거주시설(개인),평화의집,연수구,경원대로 588번길 5(선학동),37.4365501,126.6969822
장애인거주시설(개인),쉴만한물가의집,부평구,원적로 421번길 9-12(산곡동),37.5043416,126.7127314
장애인거주시설(개인),희락원,중구,송학로 48(내동),37.4748813,126.6268081
장애인공동생활가정,우리마을공동생활가정1,강화군,길상면 해란길 63,37.6486223,126.4755072
장애인공동생활가정,릴리공동생활가정4,강화군,길상면 길상로 242-28,37.6373052,126.4982924
장애인공동생활가정,우리마을공동생활가정4,강화군,길상면 해란길 63,37.6486223,126.4755072
장애인공동생활가정,릴리공동생활가정1,강화군,길상면 길상로 242-28,37.6373052,126.4982924
장애인공동생활가정,릴리공동생활가정2,강화군,길상면 길상로 242-28,37.6373052,126.4982924
장애인공동생활가정,릴리공동생활가정3,강화군,길상면 길상로 242-28,37.6373052,126.4982924
장애인공동생활가정,다사랑공동생활가정,중구,도원로 14번길 15-1,37.4654736,126.6374107
장애인공동생활가정,송림공동생활가정,동구,"송림로 50, 2-406(송림동, 삼익A)",37.4742212,126.6412715
장애인공동생활가정,기분좋은그룹홈1,미추홀구," 한나루로 490번길 59,201호(주안동)",37.4506292,126.6699961
장애인공동생활가정,기분좋은그룹홈3,미추홀구,"인하로 294번길 8,201호(관교동)",37.442705,126.6944257
장애인공동생활가정,길벗그룹홈,미추홀구,남구 남주길 125번길64-14(주안동),37.4566739,126.6768617
장애인공동생활가정,길벗숭의그룹홈,미추홀구," 석정로 102번길 11,3층(숭의동)",37.4676072,126.6474887
장애인공동생활가정,예그리나공동생활가정1,미추홀구,"경인로 395, 4-403(주안동, 현대A)",37.4591866,126.6839415
장애인공동생활가정,밀알공동생활가정1,미추홀구,석정로 326번길 12-13(도화동),37.466985,126.6718968
장애인공동생활가정,밀알공동생활가정2,미추홀구,"경원대로 640번길 12-22, 2층(관교동)",37.4404143,126.6946846
장애인공동생활가정,어울림의집,미추홀구,독배로 434번길 18,37.4587205,126.6499663
장애인공동생활가정,선학1공동생활가정,연수구,"청능말로14번길 10, 101호(청학동)",37.4174038,126.6678007
장애인공동생활가정,선학2공동생활가정,연수구,"청능말로 22번길 10, 101호(청학동)",37.4169838,126.667862
장애인공동생활가정,그룹홈안젤로2호,연수구," 청학로 28번길 14,301호(청학동)",37.4300656,126.6640668
장애인공동생활가정,연수공동생활가정,연수구,"청능말로 8번길 9, 301호(청학동)",37.4175638,126.6678842
장애인공동생활가정,청학공동생활가정,연수구,"청능말로 8번길 9, 101호(청학동)",37.4175638,126.6678842
장애인공동생활가정,기분좋은그룹홈2,남동구,"독곡로 16번길 12-20, B-401",37.4376026,126.7465709
장애인공동생활가정,그룹홈안젤로,남동구,남촌동로 16번길15-12(남촌동),37.4330212,126.7170715
장애인공동생활가정,한나의집,부평구,"부흥로 243번길 39,3-114(부평동, 욱일아파트)",37.5005565,126.7169773
장애인공동생활가정,만인의집,부평구," 마장로 269번길 91-63, 402호",37.5023495,126.6973365
장애인공동생활가정,섬나공동생활가정1,계양구,"황어로 115번길 13,벽산블루밍 102-102",37.5793165,126.7315832
장애인공동생활가정,섬나공동생활가정2,계양구,"동양로100, 302동 1206호(동양동, 한진해모로)",37.5583729,126.7573146
장애인공동생활가정,섬나공동생활가정3,계양구,"장기서로 16번길 13,101-101",37.5769388,126.7325033
장애인공동생활가정,마전공동생활가정,서구,"경명대로 698-4, B/201(공촌동, 대국빌라)",37.551558,126.6859715
장애인공동생활가정,예그리나공동생활가정2,서구,"연희로 28번길 17-1,301호(연희동)",37.5507781,126.6727507
장애인공동생활가정,인정공동생활가정1,서구,"승학로 506번안길 57,103동 203호",37.5622622,126.6743809
장애인공동생활가정,인정공동생활가정2,서구,"승학로 506번안길 57,103동 303호",37.5622622,126.6743809
장애인공동생활가정,인정공동생활가정3,서구,"승학로 506번안길 57,103동 202호",37.5622622,126.6743809
장애인공동생활가정,인정공동생활가정5,서구,"승학로 506번안길 57,103동 302호",37.5622622,126.6743809
장애인공동생활가정,한원공동생활가정,서구,심곡로 100번길8-11(심곡동),37.5411246,126.6824577
장애인공동생활가정,참빛공동생활가정1,서구,여우재로 86번길 4,37.4860611,126.6882925
장애인공동생활가정,참빛공동생활가정2,서구,여우재로 86번길 4,37.4860611,126.6882925
장애인단기거주시설,이든단기보호센터,중구,우현로 62번길 38-1,37.4723786,126.6314891
장애인단기거주시설,미추홀단기보호센터,미추홀구,석정로 240번길 5(도화동),37.4679856,126.6624056
장애인단기거주시설,기쁨의집단기보호센터,미추홀구,독정안길 42번길 13-12(숭의동),37.4598302,126.6564714
장애인단기거주시설,연수허브단기보호센터,연수구,"선학로 14(선학동, 선학시영상가)",37.4187542,126.6964008
장애인단기거주시설,해늘단기보호센터,부평구,"화랑북로 35-4(산곡동, 1층)",37.49639,126.7070351
장애인직업재활시설,우리마을,강화군,길상면 길상로242-28,37.6373052,126.4982924
장애인직업재활시설,모아직업재활시설,강화군,길상면 장촌길31,37.6502923,126.4895643
장애인직업재활시설,예닮 직업재활시설,강화군,갑룡길206번길 66,37.7477161,126.5191138
장애인직업재활시설,공감,옹진군,영흥면 영흥로525번길 63-67(영흥면 외리 894-1),37.2561909,126.4528197
장애인직업재활시설,인천중구장애인보호작업장,중구,매소홀로10,37.4526309,126.6284364
장애인직업재활시설,일도재활관,중구,참외전로 149-78,37.4745514,126.6327485
장애인직업재활시설,채움,동구,보세로 26번길 24-16,37.4892087,126.6206837
장애인직업재활시설,핸인핸,동구,방축로157번길 48,37.4826823,126.6641373
장애인직업재활시설,미추마루보호작업장,미추홀구,석정로212번길7(도화동),37.4675746,126.6591669
장애인직업재활시설,모퉁이보호작업장,미추홀구,경인로7번길 41(숭의동),37.4645979,126.6450058
장애인직업재활시설,미추클린센터,미추홀구,인하로 137,37.4495886,126.6633682
장애인직업재활시설,vision N,미추홀구,경원대로 714,37.4462779,126.690419
장애인직업재활시설,애호일터,미추홀구,"경인로 345, 2층",37.4589142,126.678541
장애인직업재활시설,어울림카페,미추홀구,경인로 345,37.4619882,126.6699459
장애인직업재활시설,예림일터,미추홀구,염전로 262-2 (도화동),37.4724699,126.6690781
장애인직업재활시설,행복한 일터,미추홀구,"석정로202번길 11-20, 2층",37.4672125,126.6585058
장애인직업재활시설,해내기보호작업장,연수구,앵고개로 130,37.4121566,126.6593357
장애인직업재활시설,열린일터,남동구,담방서로 23번길 17,37.44724,126.7364115
장애인직업재활시설,인천안마수련원,남동구,구월로 235 2층,37.4564002,126.7167141
장애인직업재활시설,해봄비,남동구,소래로 500,37.4302639,126.7357076
장애인직업재활시설,나린,남동구,독점로30번길 15,37.4523945,126.711691
장애인직업재활시설,굿프랜드,부평구,경인로 701-26,37.5112058,126.8918865
장애인직업재활시설,성동N,부평구,경인로 880,37.5147818,126.9021577
장애인직업재활시설,송암보호작업장,부평구,일신로 25,37.4828322,126.7462215
장애인직업재활시설,핸인핸부평,부평구,동수로 87,37.4859705,126.7283034
장애인직업재활시설,스마트재활일터,부평구,화랑로 70(산곡동),37.4896738,126.7034021
장애인직업재활시설,굿윌스토어 부평점,부평구,경인로 1128번길 12,37.4846643,126.7447641
장애인직업재활시설,노틀담베이커리,계양구,계양산로 35번길 12-37,37.5456089,126.7167574
장애인직업재활시설,해피로드,계양구,장제로731 B01호,37.5332074,126.7335469
장애인직업재활시설,비젼꿈터,계양구,"장기로 33, 2층",35.8417677,128.5560253
장애인직업재활시설,계양디딤보호작업장,계양구,"계양천서로 15, 101/103호, 2층호",37.5305703,126.7336201
장애인직업재활시설,그린페이퍼,서구,"보듬로 158, 검단지식산업센터블루텍 103~ 106호/ 319호~321호",37.5976544,126.615077
장애인직업재활시설,두드림보호작업장,서구,드림로 284-8,37.582945,126.6709103
장애인직업재활시설,서구구립장애인직업재활시설,서구,마중1로 12,37.5885427,126.600819
장애인직업재활시설,에진원,서구,심곡로 124번길 10,37.5440805,126.6828051
장애인직업재활시설,인정재활관,서구,서달로 123번안길 24,37.5076,126.677661
장애인직업재활시설,창익,서구,북항로 120번길 13-6,37.5083353,126.6345217
장애인직업재활시설,인천시립장애인예술단,서구,북항로 32번길 37,37.5100541,126.6446417
장애인직업재활시설,호인세상,서구,서달로 123번안길 24(석남동),37.5076,126.677661
장애인직업재활시설,꿈돌이보호작업장,서구,청라에메랄드로 102번길 26,37.5340323,126.6593075
중증장애인생산품판매시설,인천광역시립장애인생산품판매시설,서구,북항로32번길 37(원창동),37.5100541,126.6446417
중증장애인생산품판매시설,인천광역시장애인생산품판매시설,서구,"청라에메랄드로76번길 7, 2층 201호",37.5321148,126.6574778
장애인복지관,강화군장애인복지관,강화군,충렬사로 63,37.7352266,126.4818374
장애인복지관,중구장애인종합복지관,중구,매소홀로 10,37.4526309,126.6284364
장애인복지관,동구한마음종합복지관,동구,만석로 53,37.4816842,126.6251837
장애인복지관,미추홀장애인종합복지관,미추홀구,경원대로 714,37.4462779,126.690419
장애인복지관,인천광역시시각장애인복지관,미추홀구,한나루로 357번길 105-19(학익동),37.4381716,126.6560419
장애인복지관,남동장애인종합복지관,남동구,인주대로 898,37.4478756,126.7369434
장애인복지관,인천장애인종합복지관,연수구,앵고개로 130,37.4121566,126.6593357
장애인복지관,부평장애인종합복지관,부평구,일신로25,37.4828322,126.7462215
장애인복지관,노틀담복지관,계양구,계양산로35번길,37.5460996,126.7167031
장애인복지관,서구장애인종합복지관,서구,드림로 284-8,37.582945,126.6709103
주간보호시설,마리아주간보호센터,강화군,길상면 해란길61,37.649376,126.4758756
주간보호시설,강화군장애인복지관주간보호센터,강화군,충렬사로 63,35.2044228,129.0991459
주간보호시설,무지개주간보호센터,중구,우현로 62번길 38-3,37.472254,126.6314279
주간보호시설,중구장애인주간보호센터,중구,매소홀로10 1층,37.4530872,126.6283509
주간보호시설,동구장애인주간보호센터,동구,"만석로 53,2층",37.4816842,126.6251837
주간보호시설,미추홀장애인복지관 주간,미추홀구,경원대로714(관교동),37.4462779,126.690419
주간보호시설,시각장애인복지관 주간,미추홀구,한나루로 357번길 105-19(학익동),37.4381716,126.6560419
주간보호시설,미추홀장애주간보호센터,미추홀구,염창로 97,37.465582,126.6849654
주간보호시설,미추나래주간보호센터,미추홀구,석정로102번길 11(숭의동),37.4676072,126.6474887
주간보호시설,인천신장장애인주간보호센터,미추홀구,"미추홀대로 716(주안동,메인프라자)207호",37.4612786,126.6806186
주간보호시설,늘푸른샘,미추홀구,인하로 405번길 7,37.4473482,126.693198
주간보호시설,미추홀동그라미주간보호센터,미추홀구,석정로 375번길 23,37.4682681,126.6773009
주간보호시설,해내기주간보호센터,연수구,앵고개로 130,37.4121566,126.6593357
주간보호시설,연수허브주간보호센터,연수구,선학로14,37.4187542,126.6964008
주간보호시설,사랑나눔주간보호센터,연수구,선학로14,37.4187542,126.6964008
주간보호시설,연수구장애인주간보호센터,연수구,"청량로 185번길 31, 에스엠프라자 2층",37.4231298,126.6510232
주간보호시설,늘푸른동산 주간보호센터,남동구,"담방서로23번길 17, 3층 ",37.44724,126.7364115
주간보호시설,하늘고운주간보호센터,남동구,"석정로 501, 3층(간석동, 경신빌딩)",37.4660658,126.6912732
주간보호시설,바다의별 장애인주간보호센터,남동구,남촌동로16번길 15-12,37.4330212,126.7170715
주간보호시설,샛별주간보호센터,남동구,남촌동로3번길 14,37.4313901,126.7172781
주간보호시설,동그라미발달장애인주간보호센터,남동구,"인주대로 819,(문화빌딩 201호)",37.4488897,126.7281866
주간보호시설,민달팽이주간보호센터,남동구,"만수서로37번길55, 하영빌딩 2층",37.4607062,126.7282286
주간보호시설,국손장애인주간보호센터,남동구,남동구 용천로97번길 3,37.4580198,126.7146627
주간보호시설,나래장애인주간보호센터,부평구,"부영로 161, 주안빌딩 402호",37.499473,126.715814
주간보호시설,부흥장애인주간보호센터,부평구,부흥로 334번길 37 3층,37.4966176,126.728112
주간보호시설,꿈이룸주간보호,부평구,안남로 62,37.4891418,126.7127021
주간보호시설,해늘주간보호센터,부평구,화랑북로 35-4,37.49639,126.7070351
주간보호시설,혜인주간보호센터,부평구,"마장로 24, 3층",37.4810139,126.709864
주간보호시설,아카펠라주간보호센터,부평구,평천로 319-5 대진빌딩2층,37.5180354,126.725619
주간보호시설,부평장애인종합복지관 주간보호센터,부평구,일신로 25,37.4828322,126.7462215
주간보호시설,성동주간보호센터,부평구,경인로880,37.5147818,126.9021577
주간보호시설,노틀담성인주간보호,계양구,계양산로35번길,37.5460996,126.7167031
주간보호시설,노틀담주간보호시설,계양구,계양산로35번길,37.5460996,126.7167031
주간보호시설,해도두리주간보호센터,계양구,장제로 708번길 4층 401호,37.5310117,126.7342544
주간보호시설,사랑터장애인주간보호센터,계양구,장제로 708번길 5층 509호,37.5310117,126.7342544
주간보호시설,예원주간보호센터,계양구,"효서로92, 1층",37.5276806,126.7058927
주간보호시설,더행복한장애인주간보호센터,계양구,"아나지로 198번길 10, 302호",37.5245104,126.713391
주간보호시설,서구장애인주간보호센터,서구,드림로 284-8,37.582945,126.6709103
주간보호시설,태화인천장애인주간보호센터,서구,심곡로 124번길 10,37.5440805,126.6828051
주간보호시설,느티나무주간보호센터,서구,심곡로 100번길 8-11,37.5411246,126.6824577
주간보호시설,해피로드주간보호센터,서구,"가정로125번길 12, 2층",37.4959725,126.6703127
주간보호시설,구립 서로이음장애인주간보호센터,서구,"완정로 153, 4층",37.6014358,126.6587596
지역사회재활시설,송암점자도서관,미추홀구,한나루로357번길 105-19,37.4381716,126.6560419
지역사회재활시설,장애인생활이동지원센터,남동구,석산로 78(간석동),37.4599981,126.7004897
지역사회재활시설,인천수어통역센터,남동구,"용천로 208, 610호",37.4683742,126.7140594
의료재활시설,인천재활의원,미추홀구,인주대로 290 (주안동),37.4518481,126.6685283
의료재활시설,경인권역재활병원,연수구,원인재로 263(연수동),37.4184536,126.6895849
노인복지관,강화군노인복지관,강화군,강화읍 중앙로 17-16,37.7412291,126.4903433
노인복지관,강화군노인문화센터,강화군,길상면 마니산로 36,37.6431504,126.4873995
노인복지관,중구노인복지관,중구,인천 중구 제물량로80번길 3-24,37.4678338,126.6338794
노인복지관,동구노인복지관,동구,샛골로 177(송림동),37.4783246,126.6446762
노인복지관,동구노인문화센터,동구,솔빛로13(송현동),37.4768531,126.6349575
노인복지관,미추홀노인복지관,미추홀구,학익소로37번길 17(주안동),37.4450125,126.6712209
노인복지관,용현노인문화센터,미추홀구,인하로77번길 38(용현동),37.4527293,126.6578855
노인복지관,주안노인문화센터,미추홀구,석정로 464(주안동),37.4657671,126.6871917
노인복지관,관교노인복지관,미추홀구,경원대로628번길 30(관교동),37.439285,126.6960561
노인복지관,연수구노인복지관,연수구,함박뫼로 194,37.4203416,126.6857774
노인복지관,청학노인복지관,연수구,청학로12번길 53,37.4276669,126.6659088
노인복지관,송도노인복지관,연수구,송도교육로 61,37.3714115,126.6599392
노인복지관,남동구노인복지관,남동구,소래로 610,37.3907452,126.7475756
노인복지관,만수노인문화센터,남동구,만경로12번길 45,37.4566063,126.7284957
노인복지관,부평구노인복지관,부평구,굴포로 114(삼산동),37.5110463,126.7337445
노인복지관,산곡노인문화센터,부평구,안남로253번길 34(산곡동),37.506137,126.7070762
노인복지관,부평남부노인문화센터,부평구,동수로68(부평동),37.4995396,126.7162539
노인복지관,계양구노인복지관,계양구,효서로341번길 11,37.5288449,126.7347335
노인복지관,효성노인문화센터,계양구,봉오대로516,37.5295431,126.7132903
노인복지관,계산노인문화센터,계양구,경명대로980,37.5436027,126.7154153
노인복지관,동양노인문화센터,계양구,동양로74-29,37.5570056,126.7533509
노인복지관,서구노인복지관,서구,서구 신석로 121번길 10,37.5106817,126.6759429
노인복지관,가좌노인문화센터,서구,서구 장고개로 387,37.4955851,126.6912393
노인복지관,연희노인문화센터,서구,서구 승학로 263,37.5462278,126.672121
노인복지관,검단노인복지관,서구,검단로 502번길 15-1,37.6021262,126.661262
노인대학(노인교실),강화군노인대학,강화군,강화읍 중앙로 17-16,37.7412291,126.4903433
노인대학(노인교실),중구지회부설노인대학,중구,인천 중구 제물량로80번길 3-24,37.4678338,126.6338794
노인대학(노인교실),내리교회노인대학,중구,인천 중구 우현로67번길 3-1,37.4737866,126.6287615
노인대학(노인교실),송월교회노인대학,중구,인천 중구 동화마을길 65,37.4775886,126.6221474
노인대학(노인교실),동구지회부설 노인대학,동구,샛골로 177(송림동),37.4783246,126.6446762
노인대학(노인교실),미추홀구노인대학,미추홀구,학익소로37번길 17(주안동),37.4450125,126.6712209
노인대학(노인교실),대한노인회 연수구지회,연수구,함박뫼로 194,37.4203416,126.6857774
노인대학(노인교실),남동구 노인지회부설 노인대학,남동구,문화서로 62번길 13(구월동),37.4509033,126.6972606
노인대학(노인교실),충효노인대학,남동구,만수로 90(만수동),37.4631118,126.7368643
노인대학(노인교실),큰사랑실버라이프,남동구,백범로124번길 162,37.4600252,126.7399896
노인대학(노인교실),벧엘실버대학,남동구,만수서로 37번길 29,37.4614838,126.7293158
노인대학(노인교실),아름다운노인대학,남동구,장승남로 16,37.443177,126.7339852
노인대학(노인교실),논현노인대학,남동구,포구로 70,37.4051213,126.7367559
노인대학(노인교실),인천실버대학,남동구,경신상로 76,37.4443589,126.725007
노인대학(노인교실),대한노인회부평구지회부설 노인대학,부평구,굴포로 114,37.5110463,126.7337445
노인대학(노인교실),부광노인대학,부평구,부평대로 63번길 5,37.4968488,126.7219807
노인대학(노인교실),행복한 실버대학,부평구,송내대로373번길 28,37.5165269,126.7591103
노인대학(노인교실),대한노인회 계양구지회 부설노인대학,계양구,효서로341번길 11,37.5288449,126.7347335
노인대학(노인교실),효성영광노인대학,계양구,봉오대로543번길 4,37.530963,126.7092018
노인대학(노인교실),샛별대학,계양구,안남로490번길 11,37.5271558,126.7122996
노인대학(노인교실),노인행복지원센터,계양구,황어로134번길 28,37.5774819,126.736672
노인대학(노인교실),서구노인대학,서구,신석로121번길 10(석남동),37.5106817,126.6759429
노인대학(노인교실),해바라기노인대학,서구,열우물로 247(가좌동),37.4839229,126.6832278
노인의료복지+주거복지,사할린동포복지회관,연수구,원인재로 263(연수동),37.4184536,126.6895849
노인보호전문기관,인천광역시노인보호전문기관,남동구,용천로 208,37.4683742,126.7140594
학대피해노인전용쉼터,인천광역시학대피해노인전용쉼터,남동구,독곡로 16번길 12-5,37.4369371,126.7462874
노인보호전문기관,인천서부노인보호전문기관,서구,"완정로165번안길12, 2층",37.6004486,126.658731
재가노인복지시설,중구재가노인지원서비스센터,중구,인천 중구 우현로 3(사동),37.4695839,126.6245548
재가노인복지시설,동구재가노인지원서비스센터,동구,샛골로 177,37.4783246,126.6446762
재가노인복지시설,성언의집재가노인지원서비스센터,동구,화도진로 79번길 10,37.478916,126.630253
재가노인복지시설,대한어머니회재가노인지원서비스센터,미추홀구,"독배로 443, 2층 280호(숭의동, 삼화복합빌딩)",37.4644369,126.6587262
재가노인복지시설,인천재가노인지원서비스센터,미추홀구,매소홀로386번길 32(학익동),37.4386453,126.6645597
재가노인복지시설,미추홀재가노인지원서비스센터,미추홀구,염창로 97(주안동),37.465582,126.6849654
재가노인복지시설,연수구재가노인복지센터,연수구,함박뫼로 194,37.4203416,126.6857774
재가노인복지시설,남동재가노인지원서비스센터,남동구,"구월말로 120번길22, 만수빌딩2층",37.4589007,126.7265535
재가노인복지시설,부평재가노인지원서비스센터,부평구,경인로749,37.5147818,126.9021577
재가노인복지시설,계양재가노인지원서비스센터,계양구,아나지로 517 (서운동),37.5264246,126.7498825
재가노인복지시설,구립계산노인복지센터,계양구,계양구 경명대로 980 (계산동),37.5436027,126.7154153
재가노인복지시설,계양푸른빛재가노인지원서비스센터,계양구,"계양구 경명대로 1138, 302호(계산동)",37.5428058,126.7332758
재가노인복지시설,다사랑재가노인지원서비스센터,계양구,"경명대로 1077, 5층(계산동)",37.5436821,126.7266727
재가노인복지시설,태화인천재가노인지원서비스센터,서구,"심곡로124번길 10, 3층 (심곡동)",37.5440805,126.6828051
재가노인복지시설,성광재가노인지원서비스센터,서구,가정로 126번길 23(가좌동),37.4958271,126.6742605
재가노인복지시설,성모재가노인지원서비스센터,서구,"탁옥로 105, 301호 (심곡동, 메인프라자3차)",37.5438828,126.6814901
재가노인복지시설,서구재가노인지원서비스센터,서구,신석로121번길 10 (석남동),37.5106817,126.6759429
재가노인복지시설,강화노인복지센터,강화군,선원면 시리미로225번길 3-27,37.7254411,126.4547137
재가노인복지시설,안젤로재가노인지원서비스센터,강화군,선원면 시리미로42번길 8,37.7250976,126.4740606
재가노인복지시설,옹진재가노인지원서비스센터,옹진군,영흥로 335,37.254029,126.477672
노인주거복지시설,평복영락양로원,연수구,청량로 51(동춘동),37.4135441,126.6598499
노인주거복지시설,소망의집,남동구,논현고잔로88번길 35 (고잔동),37.3907738,126.7146352
노인주거복지시설,협성양로원,부평구,화랑로 65(산곡동),37.4896979,126.7027448
노인주거복지시설,요셉의집,부평구,장제로 372(삼산동),37.5183727,126.733355
노인주거복지시설,예향원,서구,세자봉로76번길 11 (금곡동),37.6098438,126.6516036
노인주거복지시설,평화의 집,강화군,불은면 강화동로 637,37.6926605,126.4763058
노인주거복지시설,형제나사로의 집,강화군,송해면 전망대로 255-12,37.7836151,126.4577022
노인주거복지시설,동성양로원,부평구,일신로18(일신동),37.4833801,126.7452547
노인주거복지시설,나솔채양로원,계양구,솔고개길 19(박촌동),37.5527602,126.7503067
노인주거복지시설,노틀담사랑터,계양구,장제로920번길 27(병방동),37.5469763,126.7440593
노인주거복지시설,마리스텔라,서구,심곡로100번길 31(심곡동),37.5426669,126.685088
노인주거복지시설,청라백세마을,서구,로봇랜드로249번길 14 (경서동),37.5290092,126.6101745
노인주거복지시설,백향그린실버타운,강화군,길상면 길상로304번길 49-20,37.6421668,126.4987649
노인주거복지시설,이레홈타운,강화군,양도면 강화남로 1077-39,37.6918057,126.4149784
노인주거복지시설,푸른마을실비양로원,강화군,강화읍 용정리 865번지 2호,37.7483468,126.5181217
노인주거복지시설,영화복지타운,강화군,불은면 강화동로 262,37.6637858,126.4939194
노인주거복지시설,우주실버타운,옹진군,영흥면 영흥남로 15-20,37.2507478,126.4756781
노인일자리지원기관,중구노인인력개발센터,중구,우현로20번길 43(답동),37.4682402,126.6286719
노인일자리지원기관,동구노인인력개발센터,동구,샛골로 120,37.4730025,126.6442591
노인일자리지원기관,미추홀노인인력개발센터,미추홀구,독정이로87,37.4626282,126.6501637
노인일자리지원기관,미추홀시니어클럽,미추홀구,숙골로43번길14-21,37.4674777,126.6647856
